Time,CO2_Concentration_ppm
2024-09-05 15:08:35,833
2024-09-05 15:10:10,832
2024-09-05 15:11:23,819
2024-09-05 15:12:15,812
2024-09-05 15:13:29,795
2024-09-05 15:14:13,787
2024-09-05 15:15:29,761
2024-09-05 15:16:26,745
2024-09-05 15:17:00,733
2024-09-05 15:17:49,721
2024-09-05 15:18:53,711
2024-09-05 15:19:54,708
2024-09-05 15:21:05,704
2024-09-05 15:21:50,702
2024-09-05 15:22:59,696
2024-09-05 15:23:53,694
2024-09-05 15:25:13,691
2024-09-05 15:26:11,680
2024-09-05 15:26:59,674
2024-09-05 15:27:51,672
2024-09-05 15:28:57,664
2024-09-05 15:29:36,658
2024-09-05 15:31:04,660
2024-09-05 15:32:24,649
2024-09-05 15:32:57,649
2024-09-05 15:33:43,650
2024-09-05 15:35:25,647
2024-09-05 15:35:39,641
2024-09-05 15:36:45,636
2024-09-05 15:37:45,634
2024-09-05 15:39:23,626
2024-09-05 15:40:00,625
2024-09-05 15:41:11,620
2024-09-05 15:41:54,616
2024-09-05 15:42:42,613
2024-09-05 15:43:35,616
2024-09-05 15:45:13,612
2024-09-05 15:45:38,608
2024-09-05 15:47:14,609
2024-09-05 15:48:05,605
2024-09-05 15:49:25,602
2024-09-05 15:50:12,602
2024-09-05 15:50:49,592
2024-09-05 15:51:47,592
2024-09-05 15:53:27,590
2024-09-05 15:54:12,586
2024-09-05 15:55:26,585
2024-09-05 15:55:50,582
2024-09-05 15:56:33,582
2024-09-05 15:58:19,580
2024-09-05 15:59:02,576
2024-09-05 15:59:56,569
2024-09-05 16:00:36,571
2024-09-05 16:01:35,569
2024-09-05 16:02:44,565
2024-09-05 16:03:47,566
2024-09-05 16:05:01,563
2024-09-05 16:06:25,567
2024-09-05 16:06:40,566
2024-09-05 16:07:49,566
2024-09-05 16:08:53,561
2024-09-05 16:09:44,560
2024-09-05 16:11:17,558
2024-09-05 16:11:36,552
2024-09-05 16:12:50,550
2024-09-05 16:14:11,550
2024-09-05 16:14:55,548
2024-09-05 16:16:13,546
2024-09-05 16:17:25,545
2024-09-05 16:17:43,548
2024-09-05 16:19:26,545
2024-09-05 16:20:06,544
2024-09-05 16:21:27,540
2024-09-05 16:21:50,538
2024-09-05 16:22:47,540
2024-09-05 16:23:34,538
2024-09-05 16:24:32,538
2024-09-05 16:25:52,537
2024-09-05 16:26:55,532
2024-09-05 16:28:06,535
2024-09-05 16:28:53,531
2024-09-05 16:30:18,537
2024-09-05 16:30:48,531
2024-09-05 16:32:20,534
2024-09-05 16:32:54,531
2024-09-05 16:33:50,533
2024-09-05 16:34:41,536
2024-09-05 16:36:26,530
2024-09-05 16:37:10,535
2024-09-05 16:38:02,531
2024-09-05 16:39:19,533
2024-09-05 16:40:22,532
2024-09-05 16:40:33,531
2024-09-05 16:42:11,526
2024-09-05 16:43:26,526
2024-09-05 16:43:36,528
2024-09-05 16:44:51,524
2024-09-05 16:46:24,523
2024-09-05 16:47:02,519
2024-09-05 16:47:46,518
2024-09-05 16:48:53,518
2024-09-05 16:50:03,511
2024-09-05 16:50:57,515
2024-09-05 16:52:27,513
2024-09-05 16:53:12,513
2024-09-05 16:54:10,512
2024-09-05 16:55:08,510
2024-09-05 16:55:51,508
2024-09-05 16:57:18,508
2024-09-05 16:57:46,505
2024-09-05 16:59:03,509
2024-09-05 16:59:35,505
2024-09-05 17:01:15,502
2024-09-05 17:01:35,504
2024-09-05 17:03:03,502
2024-09-05 17:03:30,497
2024-09-05 17:04:39,498
2024-09-05 17:05:50,498
2024-09-05 17:06:34,494
2024-09-05 17:07:31,501
2024-09-05 17:08:51,498
2024-09-05 17:10:17,495
2024-09-05 17:11:26,492
2024-09-05 17:11:31,491
2024-09-05 17:12:39,487
2024-09-05 17:14:03,487
2024-09-05 17:14:45,493
2024-09-05 17:16:17,491
2024-09-05 17:17:20,485
2024-09-05 17:18:08,487
2024-09-05 17:18:51,486
2024-09-05 17:19:41,486
2024-09-05 17:20:53,481
2024-09-05 17:22:16,479
2024-09-05 17:23:09,484
2024-09-05 17:24:07,477
2024-09-05 17:25:29,478
2024-09-05 17:26:28,476
2024-09-05 17:26:39,475
2024-09-05 17:28:04,476
2024-09-05 17:29:20,474
2024-09-05 17:30:18,476
2024-09-05 17:31:01,474
2024-09-05 17:31:36,478
2024-09-05 17:32:50,471
2024-09-05 17:33:49,473
2024-09-05 17:34:55,474
2024-09-05 17:35:33,472
2024-09-05 17:37:15,469
2024-09-05 17:38:21,474
2024-09-05 17:38:51,471
2024-09-05 17:39:44,465
2024-09-05 17:41:25,469
2024-09-05 17:42:09,470
2024-09-05 17:42:50,466
2024-09-05 17:43:44,466
2024-09-05 17:44:51,469
2024-09-05 17:46:21,464
2024-09-05 17:46:57,468
2024-09-05 17:47:43,466
2024-09-05 17:48:56,462
2024-09-05 17:50:10,462
2024-09-05 17:51:09,462
2024-09-05 17:52:27,458
2024-09-05 17:52:57,463
2024-09-05 17:53:55,460
2024-09-05 17:55:18,463
2024-09-05 17:55:31,458
2024-09-05 17:56:54,463
2024-09-05 17:58:25,461
2024-09-05 17:58:32,459
2024-09-05 17:59:37,461
2024-09-05 18:01:13,460
2024-09-05 18:02:02,463
2024-09-05 18:03:11,457
2024-09-05 18:04:21,458
2024-09-05 18:05:04,457
2024-09-05 18:05:35,456
2024-09-05 18:07:08,456
2024-09-05 18:08:21,454
2024-09-05 18:08:52,454
2024-09-05 18:09:54,457
2024-09-05 18:11:28,457
2024-09-05 18:12:19,455
2024-09-05 18:13:12,454
2024-09-05 18:13:48,454
2024-09-05 18:14:34,454
2024-09-05 18:16:20,453
2024-09-05 18:16:40,450
2024-09-05 18:18:25,454
2024-09-05 18:18:41,450
2024-09-05 18:19:39,449
2024-09-05 18:20:37,448
2024-09-05 18:21:53,450
2024-09-05 18:23:29,448
2024-09-05 18:23:57,444
2024-09-05 18:25:10,447
2024-09-05 18:26:05,447
2024-09-05 18:27:06,448
2024-09-05 18:27:50,446
2024-09-05 18:28:37,451
2024-09-05 18:30:24,447
2024-09-05 18:30:38,444
2024-09-05 18:32:16,444
2024-09-05 18:32:44,448
2024-09-05 18:34:17,447
2024-09-05 18:35:15,442
2024-09-05 18:36:09,443
2024-09-05 18:36:47,444
2024-09-05 18:38:11,445
2024-09-05 18:39:29,444
2024-09-05 18:39:49,445
2024-09-05 18:40:35,446
2024-09-05 18:41:41,447
2024-09-05 18:42:31,443
2024-09-05 18:43:36,442
2024-09-05 18:44:45,443
2024-09-05 18:45:32,444
2024-09-05 18:47:14,443
2024-09-05 18:47:32,447
2024-09-05 18:48:56,443
2024-09-05 18:50:19,447
2024-09-05 18:51:12,442
2024-09-05 18:52:09,446
2024-09-05 18:53:07,444
2024-09-05 18:54:02,447
2024-09-05 18:54:57,442
2024-09-05 18:55:30,443
2024-09-05 18:57:24,443
2024-09-05 18:57:37,444
2024-09-05 18:59:06,443
2024-09-05 19:00:01,443
2024-09-05 19:01:29,443
2024-09-05 19:02:17,439
2024-09-05 19:03:12,446
2024-09-05 19:04:06,450
2024-09-05 19:04:33,445
2024-09-05 19:05:59,442
2024-09-05 19:06:35,443
2024-09-05 19:08:15,446
2024-09-05 19:09:23,446
2024-09-05 19:09:48,444
2024-09-05 19:11:01,446
2024-09-05 19:11:38,440
2024-09-05 19:12:41,446
2024-09-05 19:13:40,445
2024-09-05 19:15:15,443
2024-09-05 19:16:24,442
2024-09-05 19:16:45,445
2024-09-05 19:17:30,448
2024-09-05 19:19:14,446
2024-09-05 19:20:24,444
2024-09-05 19:21:22,445
2024-09-05 19:21:50,449
2024-09-05 19:22:59,446
2024-09-05 19:23:42,446
2024-09-05 19:25:03,447
2024-09-05 19:25:33,446
2024-09-05 19:26:57,442
2024-09-05 19:28:07,441
2024-09-05 19:29:27,442
2024-09-05 19:30:00,442
2024-09-05 19:31:28,445
2024-09-05 19:32:24,446
2024-09-05 19:32:56,443
2024-09-05 19:33:34,441
2024-09-05 19:34:54,448
2024-09-05 19:35:32,443
2024-09-05 19:37:02,445
2024-09-05 19:37:33,444
2024-09-05 19:38:54,444
2024-09-05 19:39:49,445
2024-09-05 19:41:03,443
2024-09-05 19:41:55,447
2024-09-05 19:42:34,441
2024-09-05 19:44:04,442
2024-09-05 19:44:57,447
2024-09-05 19:45:58,445
2024-09-05 19:46:38,449
2024-09-05 19:48:21,444
2024-09-05 19:49:07,447
2024-09-05 19:50:19,440
2024-09-05 19:50:35,441
2024-09-05 19:51:48,446
2024-09-05 19:53:29,441
2024-09-05 19:54:13,444
2024-09-05 19:55:26,446
2024-09-05 19:55:40,445
2024-09-05 19:56:31,444
2024-09-05 19:58:16,443
2024-09-05 19:59:13,444
2024-09-05 20:00:13,445
2024-09-05 20:00:38,444
2024-09-05 20:01:50,446
2024-09-05 20:02:53,447
2024-09-05 20:04:03,445
2024-09-05 20:04:51,446
2024-09-05 20:05:32,447
2024-09-05 20:06:41,446
2024-09-05 20:07:57,447
2024-09-05 20:08:59,443
2024-09-05 20:09:55,444
2024-09-05 20:11:17,445
2024-09-05 20:11:50,443
2024-09-05 20:12:57,441
2024-09-05 20:14:25,438
2024-09-05 20:14:55,447
2024-09-05 20:16:02,443
2024-09-05 20:16:50,449
2024-09-05 20:18:04,447
2024-09-05 20:19:21,445
2024-09-05 20:20:03,446
2024-09-05 20:21:10,446
2024-09-05 20:22:20,443
2024-09-05 20:23:16,445
2024-09-05 20:23:47,443
2024-09-05 20:25:27,446
2024-09-05 20:25:40,444
2024-09-05 20:27:26,445
2024-09-05 20:27:52,445
2024-09-05 20:29:17,446
2024-09-05 20:29:51,448
2024-09-05 20:30:46,445
2024-09-05 20:31:34,447
2024-09-05 20:33:13,446
2024-09-05 20:33:40,448
2024-09-05 20:34:59,444
2024-09-05 20:35:44,446
2024-09-05 20:36:56,445
2024-09-05 20:38:04,439
2024-09-05 20:39:02,443
2024-09-05 20:39:49,446
2024-09-05 20:40:45,446
2024-09-05 20:42:03,442
2024-09-05 20:42:31,445
2024-09-05 20:44:04,446
2024-09-05 20:45:09,445
2024-09-05 20:46:25,446
2024-09-05 20:46:57,445
2024-09-05 20:48:16,444
2024-09-05 20:49:08,444
2024-09-05 20:49:35,446
2024-09-05 20:50:38,445
2024-09-05 20:51:49,442
2024-09-05 20:53:29,445
2024-09-05 20:53:30,443
2024-09-05 20:54:37,443
2024-09-05 20:56:24,444
2024-09-05 20:56:52,445
2024-09-05 20:57:32,446
2024-09-05 20:58:33,443
2024-09-05 21:00:27,443
2024-09-05 21:00:54,444
2024-09-05 21:02:16,447
2024-09-05 21:03:07,439
2024-09-05 21:03:44,444
2024-09-05 21:04:50,448
2024-09-05 21:06:04,446
2024-09-05 21:07:26,448
2024-09-05 21:08:22,442
2024-09-05 21:09:22,444
2024-09-05 21:10:15,447
2024-09-05 21:11:21,449
2024-09-05 21:11:43,444
2024-09-05 21:13:05,444
2024-09-05 21:13:41,446
2024-09-05 21:14:46,443
2024-09-05 21:16:08,447
2024-09-05 21:16:38,441
2024-09-05 21:18:04,447
2024-09-05 21:19:29,444
2024-09-05 21:19:42,445
2024-09-05 21:20:44,447
2024-09-05 21:21:47,447
2024-09-05 21:23:20,446
2024-09-05 21:24:02,448
2024-09-05 21:24:35,443
2024-09-05 21:26:28,446
2024-09-05 21:26:56,444
2024-09-05 21:27:52,447
2024-09-05 21:29:28,446
2024-09-05 21:29:56,447
2024-09-05 21:31:03,449
2024-09-05 21:32:25,448
2024-09-05 21:33:15,446
2024-09-05 21:34:07,446
2024-09-05 21:34:43,447
2024-09-05 21:36:05,446
2024-09-05 21:37:22,448
2024-09-05 21:37:37,443
2024-09-05 21:39:04,450
2024-09-05 21:39:48,447
2024-09-05 21:40:59,444
2024-09-05 21:41:43,446
2024-09-05 21:43:28,444
2024-09-05 21:43:49,446
2024-09-05 21:45:18,448
2024-09-05 21:45:54,450
2024-09-05 21:47:09,448
2024-09-05 21:47:53,447
2024-09-05 21:48:43,445
2024-09-05 21:49:55,445
2024-09-05 21:51:07,446
2024-09-05 21:51:52,445
2024-09-05 21:52:51,445
2024-09-05 21:54:17,445
2024-09-05 21:55:26,445
2024-09-05 21:55:48,446
2024-09-05 21:57:15,446
2024-09-05 21:58:20,445
2024-09-05 21:58:32,443
2024-09-05 22:00:11,446
2024-09-05 22:00:48,446
2024-09-05 22:01:38,443
2024-09-05 22:02:57,445
2024-09-05 22:03:49,447
2024-09-05 22:05:14,444
2024-09-05 22:05:36,444
2024-09-05 22:06:43,445
2024-09-05 22:07:38,447
2024-09-05 22:09:28,450
2024-09-05 22:10:29,447
2024-09-05 22:11:24,448
2024-09-05 22:12:26,447
2024-09-05 22:13:29,445
2024-09-05 22:13:48,447
2024-09-05 22:15:16,446
2024-09-05 22:16:21,447
2024-09-05 22:16:43,444
2024-09-05 22:18:25,447
2024-09-05 22:19:07,446
2024-09-05 22:20:22,446
2024-09-05 22:21:05,446
2024-09-05 22:22:09,445
2024-09-05 22:22:46,447
2024-09-05 22:23:59,445
2024-09-05 22:24:38,443
2024-09-05 22:26:02,442
2024-09-05 22:27:25,446
2024-09-05 22:28:21,445
2024-09-05 22:28:54,443
2024-09-05 22:29:43,446
2024-09-05 22:30:40,446
2024-09-05 22:32:22,445
2024-09-05 22:33:04,446
2024-09-05 22:34:10,449
2024-09-05 22:35:28,449
2024-09-05 22:35:43,446
2024-09-05 22:36:59,446
2024-09-05 22:38:10,446
2024-09-05 22:38:33,447
2024-09-05 22:40:28,445
2024-09-05 22:40:33,446
2024-09-05 22:41:57,443
2024-09-05 22:42:37,447
2024-09-05 22:43:31,448
2024-09-05 22:45:10,446
2024-09-05 22:46:15,447
2024-09-05 22:46:51,445
2024-09-05 22:48:10,444
2024-09-05 22:49:25,447
2024-09-05 22:50:24,446
2024-09-05 22:50:45,443
2024-09-05 22:51:58,445
2024-09-05 22:53:18,446
2024-09-05 22:54:17,449
2024-09-05 22:54:59,447
2024-09-05 22:55:41,445
2024-09-05 22:57:04,447
2024-09-05 22:57:40,451
2024-09-05 22:59:15,449
2024-09-05 23:00:19,445
2024-09-05 23:00:50,449
2024-09-05 23:01:50,447
2024-09-05 23:02:34,449
2024-09-05 23:04:17,447
2024-09-05 23:04:49,449
2024-09-05 23:06:06,445
2024-09-05 23:06:32,446
2024-09-05 23:08:13,449
2024-09-05 23:09:02,442
2024-09-05 23:10:22,447
2024-09-05 23:10:38,446
2024-09-05 23:11:38,448
2024-09-05 23:12:33,449
2024-09-05 23:14:04,448
2024-09-05 23:14:46,448
2024-09-05 23:16:03,448
2024-09-05 23:16:53,447
2024-09-05 23:18:01,448
2024-09-05 23:18:30,451
2024-09-05 23:19:37,446
2024-09-05 23:21:14,447
2024-09-05 23:21:52,448
2024-09-05 23:23:16,450
2024-09-05 23:24:09,447
2024-09-05 23:24:41,449
2024-09-05 23:26:23,449
2024-09-05 23:26:41,448
2024-09-05 23:28:15,445
2024-09-05 23:29:16,450
2024-09-05 23:29:44,450
2024-09-05 23:31:10,447
2024-09-05 23:31:48,444
2024-09-05 23:32:55,445
2024-09-05 23:34:21,449
2024-09-05 23:34:58,446
2024-09-05 23:35:51,444
2024-09-05 23:37:09,444
2024-09-05 23:37:50,446
2024-09-05 23:39:20,447
2024-09-05 23:40:07,450
2024-09-05 23:40:49,448
2024-09-05 23:42:26,445
2024-09-05 23:42:58,447
2024-09-05 23:44:20,447
2024-09-05 23:44:33,447
2024-09-05 23:46:24,446
2024-09-05 23:46:36,448
2024-09-05 23:47:57,448
2024-09-05 23:48:57,446
2024-09-05 23:49:33,446
2024-09-05 23:50:51,448
2024-09-05 23:51:41,445
2024-09-05 23:53:14,443
2024-09-05 23:53:32,443
2024-09-05 23:54:51,444
2024-09-05 23:56:13,447
2024-09-05 23:56:31,445
2024-09-05 23:57:53,446
2024-09-05 23:59:03,445
2024-09-05 23:59:56,445
2024-09-06 00:01:24,444
2024-09-06 00:02:10,446
2024-09-06 00:02:30,447
2024-09-06 00:03:37,448
2024-09-06 00:04:52,448
2024-09-06 00:06:07,447
2024-09-06 00:06:35,444
2024-09-06 00:07:51,449
2024-09-06 00:08:54,446
2024-09-06 00:09:47,446
2024-09-06 00:10:46,449
2024-09-06 00:11:41,448
2024-09-06 00:12:35,447
2024-09-06 00:13:55,446
2024-09-06 00:14:56,446
2024-09-06 00:15:37,447
2024-09-06 00:16:48,448
2024-09-06 00:18:29,450
2024-09-06 00:19:11,452
2024-09-06 00:19:30,448
2024-09-06 00:21:26,443
2024-09-06 00:21:58,445
2024-09-06 00:23:14,451
2024-09-06 00:24:18,448
2024-09-06 00:25:04,448
2024-09-06 00:26:09,447
2024-09-06 00:26:43,445
2024-09-06 00:28:04,450
2024-09-06 00:29:17,445
2024-09-06 00:30:14,448
2024-09-06 00:30:49,444
2024-09-06 00:32:25,446
2024-09-06 00:33:18,448
2024-09-06 00:33:42,446
2024-09-06 00:35:07,445
2024-09-06 00:36:18,445
2024-09-06 00:37:15,443
2024-09-06 00:38:18,443
2024-09-06 00:38:37,447
2024-09-06 00:40:12,444
2024-09-06 00:40:49,446
2024-09-06 00:42:29,447
2024-09-06 00:43:02,447
2024-09-06 00:43:55,443
2024-09-06 00:45:08,445
2024-09-06 00:45:50,447
2024-09-06 00:47:22,447
2024-09-06 00:48:18,450
2024-09-06 00:49:11,444
2024-09-06 00:50:12,448
2024-09-06 00:51:23,447
2024-09-06 00:52:10,443
2024-09-06 00:52:38,445
2024-09-06 00:53:53,447
2024-09-06 00:55:06,444
2024-09-06 00:56:18,442
2024-09-06 00:57:10,442
2024-09-06 00:57:46,446
2024-09-06 00:58:53,445
2024-09-06 00:59:50,445
2024-09-06 01:01:20,445
2024-09-06 01:02:28,443
2024-09-06 01:03:08,445
2024-09-06 01:04:24,442
2024-09-06 01:05:10,448
2024-09-06 01:06:08,448
2024-09-06 01:06:42,440
2024-09-06 01:07:40,444
2024-09-06 01:09:15,444
2024-09-06 01:09:48,446
2024-09-06 01:10:40,448
2024-09-06 01:11:42,445
2024-09-06 01:13:15,446
2024-09-06 01:14:14,451
2024-09-06 01:14:30,446
2024-09-06 01:16:09,450
2024-09-06 01:17:13,447
2024-09-06 01:17:48,445
2024-09-06 01:18:41,445
2024-09-06 01:19:37,447
2024-09-06 01:20:37,445
2024-09-06 01:22:22,445
2024-09-06 01:23:14,446
2024-09-06 01:23:41,448
2024-09-06 01:25:17,451
2024-09-06 01:26:02,446
2024-09-06 01:27:14,448
2024-09-06 01:27:55,444
2024-09-06 01:29:08,450
2024-09-06 01:29:57,445
2024-09-06 01:31:27,451
2024-09-06 01:31:34,449
2024-09-06 01:32:37,449
2024-09-06 01:33:54,448
2024-09-06 01:34:56,448
2024-09-06 01:36:15,449
2024-09-06 01:36:52,452
2024-09-06 01:37:59,450
2024-09-06 01:39:14,448
2024-09-06 01:40:16,451
2024-09-06 01:40:52,450
2024-09-06 01:42:18,448
2024-09-06 01:43:16,454
2024-09-06 01:43:49,450
2024-09-06 01:44:47,449
2024-09-06 01:45:47,448
2024-09-06 01:46:31,451
2024-09-06 01:47:33,447
2024-09-06 01:48:59,447
2024-09-06 01:50:02,451
2024-09-06 01:51:05,448
2024-09-06 01:51:47,446
2024-09-06 01:53:06,449
2024-09-06 01:53:48,450
2024-09-06 01:55:16,449
2024-09-06 01:55:57,450
2024-09-06 01:57:09,446
2024-09-06 01:57:49,450
2024-09-06 01:59:18,449
2024-09-06 02:00:02,449
2024-09-06 02:00:41,451
2024-09-06 02:02:27,450
2024-09-06 02:03:20,450
2024-09-06 02:03:44,445
2024-09-06 02:05:10,449
2024-09-06 02:06:08,446
2024-09-06 02:06:31,449
2024-09-06 02:07:58,450
2024-09-06 02:09:10,447
2024-09-06 02:09:39,447
2024-09-06 02:10:31,451
2024-09-06 02:12:20,447
2024-09-06 02:12:40,446
2024-09-06 02:13:42,446
2024-09-06 02:14:39,447
2024-09-06 02:15:43,446
2024-09-06 02:16:47,450
2024-09-06 02:18:20,444
2024-09-06 02:19:23,446
2024-09-06 02:19:38,449
2024-09-06 02:21:26,449
2024-09-06 02:22:08,452
2024-09-06 02:22:57,452
2024-09-06 02:23:32,445
2024-09-06 02:24:49,444
2024-09-06 02:25:35,449
2024-09-06 02:26:56,446
2024-09-06 02:28:22,445
2024-09-06 02:28:31,448
2024-09-06 02:29:58,447
2024-09-06 02:31:07,445
2024-09-06 02:31:32,446
2024-09-06 02:32:45,445
2024-09-06 02:33:59,446
2024-09-06 02:35:09,448
2024-09-06 02:35:31,445
2024-09-06 02:36:46,446
2024-09-06 02:38:10,446
2024-09-06 02:38:41,448
2024-09-06 02:40:04,449
2024-09-06 02:41:12,452
2024-09-06 02:41:30,449
2024-09-06 02:43:24,449
2024-09-06 02:44:14,447
2024-09-06 02:44:44,446
2024-09-06 02:45:55,447
2024-09-06 02:47:06,447
2024-09-06 02:47:50,449
2024-09-06 02:49:18,445
2024-09-06 02:50:00,449
2024-09-06 02:50:54,448
2024-09-06 02:51:52,449
2024-09-06 02:52:53,447
2024-09-06 02:54:26,446
2024-09-06 02:55:07,448
2024-09-06 02:55:57,448
2024-09-06 02:56:50,451
2024-09-06 02:58:23,451
2024-09-06 02:59:12,453
2024-09-06 02:59:47,448
2024-09-06 03:01:05,443
2024-09-06 03:02:04,449
2024-09-06 03:03:14,449
2024-09-06 03:04:24,450
2024-09-06 03:04:38,450
2024-09-06 03:06:22,448
2024-09-06 03:07:07,452
2024-09-06 03:08:27,447
2024-09-06 03:08:59,448
2024-09-06 03:10:29,448
2024-09-06 03:11:13,450
2024-09-06 03:12:03,451
2024-09-06 03:13:01,448
2024-09-06 03:13:32,449
2024-09-06 03:14:32,447
2024-09-06 03:15:57,449
2024-09-06 03:17:13,452
2024-09-06 03:17:44,448
2024-09-06 03:19:10,448
2024-09-06 03:19:52,451
2024-09-06 03:21:09,448
2024-09-06 03:21:40,451
2024-09-06 03:23:17,445
2024-09-06 03:24:01,449
2024-09-06 03:25:27,451
2024-09-06 03:26:28,450
2024-09-06 03:27:26,444
2024-09-06 03:28:23,448
2024-09-06 03:29:05,449
2024-09-06 03:30:29,450
2024-09-06 03:31:02,445
2024-09-06 03:31:53,447
2024-09-06 03:33:08,446
2024-09-06 03:34:03,447
2024-09-06 03:35:25,446
2024-09-06 03:35:57,451
2024-09-06 03:37:06,447
2024-09-06 03:37:36,449
2024-09-06 03:38:33,449
2024-09-06 03:40:06,448
2024-09-06 03:41:25,447
2024-09-06 03:41:30,450
2024-09-06 03:42:30,447
2024-09-06 03:44:16,447
2024-09-06 03:44:49,446
2024-09-06 03:45:48,446
2024-09-06 03:46:58,448
2024-09-06 03:47:39,447
2024-09-06 03:49:29,447
2024-09-06 03:49:47,445
2024-09-06 03:50:57,451
2024-09-06 03:52:04,447
2024-09-06 03:53:12,447
2024-09-06 03:54:16,447
2024-09-06 03:55:00,451
2024-09-06 03:55:56,446
2024-09-06 03:56:40,446
2024-09-06 03:58:18,447
2024-09-06 03:59:18,446
2024-09-06 04:00:07,447
2024-09-06 04:00:34,452
2024-09-06 04:01:37,448
2024-09-06 04:03:03,448
2024-09-06 04:04:17,446
2024-09-06 04:05:21,451
2024-09-06 04:06:25,452
2024-09-06 04:06:41,450
2024-09-06 04:08:07,449
2024-09-06 04:08:30,448
2024-09-06 04:10:00,449
2024-09-06 04:10:33,446
2024-09-06 04:12:18,446
2024-09-06 04:13:14,445
2024-09-06 04:14:19,449
2024-09-06 04:14:34,445
2024-09-06 04:15:59,447
2024-09-06 04:17:25,449
2024-09-06 04:17:53,451
2024-09-06 04:19:28,448
2024-09-06 04:19:32,451
2024-09-06 04:20:40,451
2024-09-06 04:22:14,447
2024-09-06 04:22:33,451
2024-09-06 04:23:55,447
2024-09-06 04:24:56,448
2024-09-06 04:26:15,448
2024-09-06 04:27:23,449
2024-09-06 04:28:12,448
2024-09-06 04:28:56,446
2024-09-06 04:30:11,446
2024-09-06 04:31:20,448
2024-09-06 04:32:19,448
2024-09-06 04:32:35,450
2024-09-06 04:34:28,448
2024-09-06 04:34:44,449
2024-09-06 04:36:22,449
2024-09-06 04:36:59,452
2024-09-06 04:38:11,452
2024-09-06 04:39:06,452
2024-09-06 04:40:27,451
2024-09-06 04:41:06,453
2024-09-06 04:42:11,450
2024-09-06 04:43:29,450
2024-09-06 04:44:06,452
2024-09-06 04:45:04,444
2024-09-06 04:45:52,448
2024-09-06 04:46:35,452
2024-09-06 04:47:33,452
2024-09-06 04:48:47,455
2024-09-06 04:50:29,450
2024-09-06 04:50:38,449
2024-09-06 04:52:18,449
2024-09-06 04:52:58,451
2024-09-06 04:53:42,452
2024-09-06 04:55:28,451
2024-09-06 04:56:16,449
2024-09-06 04:57:21,449
2024-09-06 04:57:46,447
2024-09-06 04:59:14,446
2024-09-06 05:00:01,449
2024-09-06 05:01:17,450
2024-09-06 05:01:51,446
2024-09-06 05:02:33,448
2024-09-06 05:03:34,448
2024-09-06 05:05:06,451
2024-09-06 05:06:10,448
2024-09-06 05:07:18,445
2024-09-06 05:07:42,451
2024-09-06 05:09:03,447
2024-09-06 05:10:14,448
2024-09-06 05:10:51,449
2024-09-06 05:12:22,449
2024-09-06 05:13:28,450
2024-09-06 05:13:52,445
2024-09-06 05:15:20,449
2024-09-06 05:15:32,444
2024-09-06 05:17:11,450
2024-09-06 05:18:03,449
2024-09-06 05:19:01,445
2024-09-06 05:20:14,449
2024-09-06 05:21:20,451
2024-09-06 05:22:27,449
2024-09-06 05:23:18,451
2024-09-06 05:23:50,444
2024-09-06 05:25:15,451
2024-09-06 05:26:13,449
2024-09-06 05:26:50,448
2024-09-06 05:28:13,451
2024-09-06 05:28:40,452
2024-09-06 05:30:08,450
2024-09-06 05:30:33,452
2024-09-06 05:32:20,446
2024-09-06 05:32:30,450
2024-09-06 05:33:57,449
2024-09-06 05:34:53,447
2024-09-06 05:36:04,445
2024-09-06 05:36:42,450
2024-09-06 05:38:16,451
2024-09-06 05:39:03,452
2024-09-06 05:39:40,451
2024-09-06 05:41:05,447
2024-09-06 05:42:20,452
2024-09-06 05:42:46,452
2024-09-06 05:44:04,448
2024-09-06 05:45:29,449
2024-09-06 05:45:47,446
2024-09-06 05:47:09,451
2024-09-06 05:47:51,445
2024-09-06 05:49:26,449
2024-09-06 05:49:53,447
2024-09-06 05:51:27,445
2024-09-06 05:51:48,443
2024-09-06 05:53:06,447
2024-09-06 05:54:08,444
2024-09-06 05:54:50,448
2024-09-06 05:55:37,451
2024-09-06 05:56:57,447
2024-09-06 05:57:34,451
2024-09-06 05:58:46,445
2024-09-06 06:00:06,444
2024-09-06 06:01:05,445
2024-09-06 06:02:23,447
2024-09-06 06:02:48,451
2024-09-06 06:03:56,443
2024-09-06 06:05:22,447
2024-09-06 06:06:03,445
2024-09-06 06:06:40,446
2024-09-06 06:08:23,443
2024-09-06 06:09:14,448
2024-09-06 06:10:16,446
2024-09-06 06:10:41,448
2024-09-06 06:12:23,446
2024-09-06 06:12:50,441
2024-09-06 06:14:23,447
2024-09-06 06:14:40,441
2024-09-06 06:16:08,441
2024-09-06 06:16:57,443
2024-09-06 06:17:34,443
2024-09-06 06:18:46,448
2024-09-06 06:20:25,445
2024-09-06 06:20:49,447
2024-09-06 06:22:10,443
2024-09-06 06:23:15,444
2024-09-06 06:24:27,444
2024-09-06 06:24:41,443
2024-09-06 06:25:35,441
2024-09-06 06:26:46,440
2024-09-06 06:28:20,439
2024-09-06 06:28:48,436
2024-09-06 06:29:55,439
2024-09-06 06:31:17,438
2024-09-06 06:32:13,440
2024-09-06 06:33:13,439
2024-09-06 06:34:21,442
2024-09-06 06:35:01,439
2024-09-06 06:35:35,437
2024-09-06 06:37:24,438
2024-09-06 06:38:27,439
2024-09-06 06:39:05,434
2024-09-06 06:40:07,438
